SUBJECT	SESSION	RUN	TRIAL	73KID	10KID	TIME	ISOLD	ISCORRECT	RT	CHANGEMIND	MEMORYRECENT	MEMORYFIRST	ISOLDCURRENT	ISCORRECTCURRENT	TOTAL1	TOTAL2	BUTTON	MISSINGDATA	global_idx	presentation_number
2	22	3	13	44116	3111	169.5171126300702	1	1.0	1009.491294998952	0.0	4493.0	12233.0	0	0.0	0	1	2.0	0	15888	3
2	22	3	14	56742	3049	169.5171589319361	1	1.0	879.1939200000343	0.0	13150.0	13385.0	0	0.0	0	1	2.0	0	15889	3
2	22	3	15	44490	2925	169.5172052241396	1	1.0	923.1486209992	0.0	484.0	9835.0	0	0.0	0	1	2.0	0	15890	3
2	22	3	16	53709	7377	169.5172515164595	1	1.0	781.4747150005132	0.0	10459.0	12523.0	0	0.0	0	1	2.0	0	15891	3
2	22	3	17	35693	8383	169.5172978056362	1	1.0	1204.1968129997258	0.0	8321.0	14809.0	0	0.0	0	1	2.0	0	15892	3
2	22	3	18	37370	9332	169.51734410098288	0	0.0	1516.8627109997033	0.0			0	0.0	0	1	2.0	0	15893	1
2	22	3	19	65316	6532	169.51739040215034	1	1.0	703.1707830010419	0.0	18.0	3063.0	1	1.0	0	1	2.0	0	15894	3
2	22	3	20	13568	4985	169.51743669528514	0	0.0	1145.0416250008857	0.0			0	0.0	0	1	2.0	0	15895	1
2	22	3	21	58263	8302	169.5174829934258	0	1.0	1939.4180300005244	0.0			0	1.0	1	0	1.0	0	15896	1
2	22	3	22	27524	1250	169.51757557841484	1	1.0	1620.9049619992584	0.0	2753.0		0	0.0	0	1	2.0	0	15897	2
2	22	3	23	55961	9762	169.51762186887208	1	1.0	1103.826848999233	0.0	274.0	403.0	0	0.0	0	1	2.0	0	15898	3
2	22	3	24	34897	9304	169.51766816410236	1	0.0	1965.8562450003956	0.0	233.0		0	1.0	1	0	1.0	0	15899	2
2	22	3	25	49206	7119	169.51771445409395	1	1.0	1284.1102840011445	0.0	237.0	294.0	0	0.0	0	1	2.0	0	15900	3
2	22	3	26	69320	9516	169.51776075235102	1	0.0	1735.0050700006248	0.0	14366.0		0	1.0	1	0	1.0	0	15901	2
2	22	3	27	31035	5703	169.51780705270355	0	1.0	1681.2784539997665	0.0			0	1.0	1	0	1.0	0	15902	1
2	22	3	28	41109	3145	169.51785324746743	0	1.0	1572.2139499994228	0.0			0	1.0	1	0	1.0	0	15903	1
2	22	3	29	54671	9169	169.5178995383903	1	1.0	785.479142999975	0.0	1690.0		0	0.0	0	1	2.0	0	15904	2
2	22	3	30	28651	6180	169.5179458373459	1	1.0	767.493237999588	0.0	73.0		1	1.0	0	1	2.0	0	15905	2
2	22	3	31	54085	5542	169.51799212838523	1	1.0	748.3333479995052	0.0	4271.0	6917.0	0	0.0	0	1	2.0	0	15906	3
2	22	3	32	41211	2161	169.51808470813555	1	1.0	749.4980980009132	0.0	10176.0	15163.0	0	0.0	0	1	2.0	0	15907	3
2	22	3	33	32019	6359	169.51813100208528	1	1.0	1192.186053000114	0.0	13696.0		0	0.0	0	1	2.0	0	15908	2
2	22	3	34	5268	7183	169.5181773038348	1	1.0	657.8523680000217	0.0	10661.0		0	0.0	0	1	2.0	0	15909	2
2	22	3	35	22146	3746	169.51822360279039	1	1.0	977.9514570000174	0.0	6124.0		0	0.0	0	1	2.0	0	15910	2
2	22	3	36	30940	7115	169.518269897555	1	1.0	1141.5323239998543	0.0	2761.0	4597.0	0	0.0	0	1	2.0	0	15911	3
2	22	3	37	52589	2286	169.51831618882716	1	1.0	1792.202016000374	0.0	1784.0		0	0.0	0	1	2.0	0	15912	2
2	22	3	38	45503	7446	169.51836247218307	1	1.0	1904.8585159998763	0.0	9386.0		0	0.0	0	1	2.0	0	15913	2
2	22	3	39	1717	6473	169.5184087770758	1	1.0	1270.9415339995755	0.0	12129.0		0	0.0	0	1	2.0	0	15914	2
2	22	3	40	27114	8885	169.51845506287643	0	1.0	2103.7888459995884	0.0			0	1.0	1	0	1.0	0	15915	1
2	22	3	41	40415	6113	169.51850135996935	1	1.0	808.9939429992227	0.0	267.0		0	0.0	0	1	2.0	0	15916	2
2	22	3	42	42311	9486	169.51854765857567	1	1.0	1826.686169999448	0.0	7529.0	7531.0	0	0.0	0	1	2.0	0	15917	3
2	22	3	43	56193	3228	169.5186402390245	1	0.0	1369.177263999518	0.0	4982.0	13178.0	0	1.0	1	0	1.0	0	15918	3
2	22	3	44	23867	3595	169.51868654135615	1	1.0	1469.1906190000736	0.0	8733.0	15734.0	0	0.0	0	1	2.0	0	15919	3
2	22	3	45	7170	6049	169.51873283553869	1	1.0	680.7922020016122	0.0	899.0	1137.0	0	0.0	0	1	2.0	0	15920	3
2	22	3	46	17313	7660	169.51877912972122	0	0.0	1093.311230000836	0.0			0	0.0	0	1	2.0	0	15921	1
2	22	3	47	50492	1966	169.5188254219247	1	1.0	812.8583760008041	0.0	142.0	3971.0	1	1.0	0	1	2.0	0	15922	3
2	22	3	48	72639	4230	169.51887171168343	0	1.0	835.540223000862	0.0			0	1.0	1	0	1.0	0	15923	1
2	22	3	49	5149	1196	169.51891801366583	1	1.0	1855.2981530010584	0.0	15459.0		0	0.0	0	1	2.0	0	15924	2
2	22	3	50	5935	4989	169.5189643058693	0	1.0	1307.526943000994	0.0			0	1.0	1	0	1.0	0	15925	1
2	22	3	51	41711	551	169.51901059842203	1	1.0	682.710961000339	0.0	327.0		0	0.0	0	1	2.0	0	15926	2
2	22	3	52	53271	732	169.5191030917922	1	1.0	672.6404139990336	0.0	4440.0		0	0.0	0	1	2.0	0	15927	2
2	22	3	53	34849	3484	169.51914938434493	0	0.0	1325.9958950002328	0.0			0	0.0	0	1	2.0	0	15928	1
2	22	3	54	30264	6262	169.51919567922596	1	1.0	1010.5432229993312	0.0	4076.0	7340.0	0	0.0	0	1	2.0	0	15929	3
2	22	3	55	25971	9299	169.51924196619075	1	0.0	2089.141923999705	0.0	5773.0		0	1.0	1	0	1.0	0	15930	2
2	22	3	56	22955	4680	169.51928826340009	1	1.0	692.0395510005619	0.0	77.0		1	1.0	0	1	2.0	0	15931	2
2	22	3	57	26589	3054	169.51933456247207	1	1.0	831.5496990016981	0.0	173.0	398.0	1	1.0	0	1	2.0	0	15932	3
2	22	3	58	23282	8070	169.5193808521144	0	0.0	702.1372919989517	0.0			0	0.0	0	1	2.0	0	15933	1
2	22	3	59	63367	7708	169.51942714152392	1	1.0	1331.0905160014954	0.0	1886.0	2069.0	0	0.0	0	1	2.0	0	15934	3
2	22	3	60	51525	7185	169.51947344467044	1	1.0	720.7377470003848	0.0	15488.0	15633.0	0	0.0	0	1	2.0	0	15935	3
2	22	3	61	56184	8230	169.51951973699033	1	1.0	1977.144419999604	0.0	8894.0	14709.0	0	0.0	0	1	2.0	0	15936	3
2	22	3	62	54200	1594	169.51956602639984	1	1.0	940.8215890016435	0.0	150.0		1	1.0	0	1	2.0	0	15937	2
2	22	3	63	19374	1659	169.51961232558824	1	1.0	2674.6767820004607	1.0	1953.0		0	0.0	1	1	2.0	0	15938	2
2	22	4	1	7174	2281	169.52093149430584	1	1.0	1519.1955900008907	0.0	2727.0		0	0.0	0	1	2.0	0	15939	2
2	22	4	2	46018	5785	169.52097778161988	1	1.0	934.0182930009177	0.0	2484.0	12200.0	0	0.0	0	1	2.0	0	15940	3
2	22	4	3	57390	6090	169.5210240827873	1	1.0	760.7959010001649	0.0	251.0		0	0.0	0	1	2.0	0	15941	2
2	22	4	4	47995	9195	169.521070379531	1	1.0	535.9992869998678	0.0	87.0	136.0	1	1.0	0	1	2.0	0	15942	3
2	22	4	5	8023	3480	169.52111668640282	1	1.0	1570.7521140011522	0.0	464.0		0	0.0	0	1	2.0	0	15943	2
2	22	4	6	15893	7846	169.52116297662724	0	0.0	1023.5904139990452	0.0			0	0.0	0	1	2.0	0	15944	1
2	22	4	7	71876	8265	169.5212092816364	1	0.0	1903.9171200001877	0.0	10493.0		0	1.0	1	0	1.0	0	15945	2
2	22	4	8	62988	6283	169.5212555748876	1	1.0	756.8022909999854	0.0	249.0		0	0.0	0	1	2.0	0	15946	2
2	22	4	9	35489	2745	169.5213018702343	1	0.0	1610.5984299992997	0.0	2513.0		0	1.0	1	0	1.0	0	15947	2
2	22	4	10	12013	2373	169.5213481696555	0	0.0	1117.7154339984554	0.0			0	0.0	0	1	2.0	0	15948	1
2	22	4	11	9910	3311	169.52144076582044	1	1.0	1106.572718001189	0.0	13974.0	14233.0	0	0.0	0	1	2.0	0	15949	3
2	22	4	12	15460	7006	169.52148703858256	1	1.0	960.8139249994563	0.0	231.0		0	0.0	0	1	2.0	0	15950	2
2	22	4	13	15652	8888	169.5215333615197	0	0.0	1220.9430130005785	0.0			0	0.0	0	1	2.0	0	15951	1
2	22	4	14	43762	6697	169.52157963358331	1	1.0	604.2265870000847	0.0	276.0		0	0.0	0	1	2.0	0	15952	2
2	22	4	15	36263	1515	169.52162595826667	1	1.0	600.692395999431	0.0	89.0		1	1.0	0	1	2.0	0	15953	2
2	22	4	16	61134	841	169.5216722197365	1	1.0	1035.4236059993127	0.0	115.0		1	1.0	0	1	2.0	0	15954	2
2	22	4	17	17219	8233	169.5217185546644	0	0.0	719.7938319986861	0.0			0	0.0	0	1	2.0	0	15955	1
2	22	4	18	20030	4491	169.52176481508647	1	0.0	1651.3165479991585	0.0	13976.0		0	1.0	1	0	1.0	0	15956	2
2	22	4	19	30839	5576	169.52181115036365	0	0.0	873.7116819993389	0.0			0	0.0	0	1	2.0	0	15957	1
2	22	4	20	42913	571	169.52190374676138	1	1.0	1040.4477230003977	0.0	5636.0		0	0.0	0	2	2.0	0	15958	2
2	22	4	21	8717	8427	169.52194998948835	0	0.0	1372.9863710013888	0.0			0	0.0	0	1	2.0	0	15959	1
2	22	4	22	66655	3120	169.52199634176213	0	0.0	962.1254989997395	0.0			0	0.0	0	1	2.0	0	15960	1
2	22	4	23	43762	6697	169.52204257657283	1	1.0	571.4788959994621	0.0	8.0	285.0	1	1.0	0	1	2.0	0	15961	3
2	22	4	24	66201	9635	169.52208892873023	1	1.0	1959.3701920002784	0.0	5426.0	6595.0	0	0.0	0	1	2.0	0	15962	3
2	22	4	25	38969	4112	169.5221351647051	0	0.0	1512.869939999291	0.0			0	0.0	0	1	2.0	0	15963	1
2	22	4	26	37706	2122	169.52218153781723	0	0.0	1171.5200670005288	0.0			0	0.0	0	1	2.0	0	15964	1
2	22	4	27	67410	5341	169.5222277563298	1	1.0	809.3255860003411	0.0	6626.0		0	0.0	0	1	2.0	0	15965	2
2	22	4	28	39132	5551	169.52227413631044	1	1.0	1130.3065979991516	0.0	538.0		0	0.0	0	1	2.0	0	15966	2
2	22	4	29	28477	6963	169.52232034213375	0	1.0	1902.3323470009927	0.0			0	1.0	1	0	1.0	0	15967	1
2	22	4	30	28477	6963	169.52236664434895	1	1.0	911.3436429997818	0.0	0.0		1	1.0	0	1	2.0	0	15968	2
2	22	4	31	8935	4088	169.5224129295675	1	1.0	2024.2092440003037	0.0	5199.0	12807.0	0	0.0	0	1	2.0	0	15969	3
2	22	4	32	35064	4644	169.52250551083125	1	1.0	1180.542169000546	0.0	3770.0	3830.0	0	0.0	0	1	2.0	0	15970	3
2	22	4	33	49485	8252	169.52255182364024	0	0.0	1552.979514999606	0.0			0	0.0	0	1	2.0	0	15971	1
2	22	4	34	29761	7608	169.52259809838142	1	1.0	1108.3067260005919	0.0	475.0		0	0.0	0	1	2.0	0	15972	2
2	22	4	35	31511	5581	169.5226444103755	0	0.0	1086.1376140001084	0.0			0	0.0	0	1	2.0	0	15973	1
2	22	4	36	48426	9240	169.52269068651367	1	1.0	1322.1629429990571	0.0	14278.0		0	0.0	0	1	2.0	0	15974	2
2	22	4	37	31548	8997	169.52273700071964	1	1.0	902.8386939990014	0.0	9651.0		0	0.0	0	1	2.0	0	15975	2
2	22	4	38	29782	7310	169.52278328302782	1	0.0	1224.6668400002818	0.0	15558.0		0	1.0	1	0	1.0	0	15976	2
2	22	4	39	34990	2542	169.52282958605792	1	1.0	1238.8288519996422	0.0	238.0	2751.0	0	0.0	0	3	2.0	0	15977	3
2	22	4	40	37887	5500	169.52287577360403	0	0.0	803.8966040003288	0.0			0	0.0	0	1	2.0	0	15978	1
2	22	4	41	32773	440	169.5229683619691	0	0.0	3116.5476520000084	1.0			0	0.0	1	1	2.0	0	15979	1
2	22	4	42	52520	5680	169.52301464916673	1	1.0	672.0359970004209	0.0	186.0	7786.0	1	1.0	0	1	2.0	0	15980	3
2	22	4	43	15796	7364	169.5230609499849	0	0.0	664.5033000004332	0.0			0	0.0	0	1	2.0	0	15981	1
2	22	4	44	14611	176	169.5231072404422	0	1.0	1438.296395999714	0.0			0	1.0	1	0	1.0	0	15982	1
2	22	4	45	37866	5202	169.52315353881568	1	1.0	1329.9866649995236	0.0	4173.0		0	0.0	0	1	2.0	0	15983	2
2	22	4	46	20238	9132	169.5231998329982	0	0.0	2139.030784001079	1.0			0	0.0	1	1	2.0	0	15984	1
2	22	4	47	14403	8867	169.52324612659868	1	1.0	786.5631059994483	0.0	5714.0	6338.0	0	0.0	0	1	2.0	0	15985	3
2	22	4	48	50369	8702	169.52329242182896	1	1.0	1168.1134800001018	0.0	7948.0		0	0.0	0	2	2.0	0	15986	2
2	22	4	49	3687	8995	169.5233387176413	1	1.0	1152.4238849997344	0.0	4422.0	7124.0	0	0.0	0	1	2.0	0	15987	3
2	22	4	50	7062	2126	169.52338500961196	1	1.0	943.1548770007792	0.0	5928.0	9917.0	0	0.0	0	1	2.0	0	15988	3
2	22	4	51	22955	4680	169.5234313039109	1	1.0	680.807171998822	0.0	57.0	135.0	1	1.0	0	1	2.0	0	15989	3
2	22	4	52	6796	2585	169.52347759285476	1	1.0	1873.246699999072	0.0	10178.0		0	0.0	0	1	2.0	0	15990	2
2	22	4	53	57390	6090	169.52352389157747	1	1.0	543.9228040013404	0.0	49.0	301.0	1	1.0	0	1	2.0	0	15991	3
2	22	4	54	1547	1672	169.52361647237555	1	1.0	1003.2068350010376	0.0	422.0	5867.0	0	0.0	0	1	2.0	0	15992	3
2	22	4	55	17921	1807	169.52366277005055	1	0.0	1511.2850470013655	0.0	244.0		0	1.0	1	0	1.0	0	15993	2
2	22	4	56	5935	4989	169.523709067842	1	1.0	688.7282030002098	0.0	68.0		1	1.0	0	1	2.0	0	15994	2
2	22	4	57	70852	8004	169.52375536051113	0	0.0	2769.4426440011734	1.0			0	0.0	1	1	2.0	0	15995	1
2	22	4	58	33770	3563	169.52380165632349	1	1.0	1264.14266699976	0.0	14688.0		0	0.0	0	1	2.0	0	15996	2
2	22	4	59	62988	6283	169.523847944336	1	1.0	818.6361589996521	0.0	50.0	300.0	1	1.0	0	1	2.0	0	15997	3
2	22	4	60	10939	5901	169.52389424527064	0	0.0	1722.942944999886	0.0			0	0.0	0	1	2.0	0	15998	1
2	22	4	61	44357	6071	169.52394054317847	0	0.0	1579.0826350003044	0.0			0	0.0	0	1	2.0	0	15999	1
2	22	4	62	5935	4989	169.5239868334029	1	1.0	1069.2485790004866	0.0	5.0	74.0	1	1.0	0	1	2.0	0	16000	3
2	22	5	1	3285	8982	169.52644944156054	1	1.0	933.6233270005323	0.0	284.0		0	0.0	0	1	2.0	0	16001	2
2	22	5	2	12553	1479	169.52649574750103	1	1.0	701.2916070016217	0.0	7470.0		0	0.0	0	1	2.0	0	16002	2
2	22	5	3	22970	7454	169.5265420206124	1	1.0	965.280160000475	0.0	12687.0		0	0.0	0	1	2.0	0	16003	2
2	22	5	4	54839	4436	169.5265882272506	0	1.0	1533.617556999161	0.0			0	1.0	1	0	1.0	0	16004	1
2	22	5	5	49921	4962	169.5266345198033	1	1.0	825.7482370008803	0.0	257.0	422.0	0	0.0	0	1	2.0	0	16005	3
2	22	5	6	62599	4358	169.5266808135202	1	0.0	1805.577203000212	0.0	10647.0		0	1.0	1	0	1.0	0	16006	2
2	22	5	7	27524	1250	169.5267271072371	1	1.0	602.1758890001365	0.0	109.0	2863.0	1	1.0	0	1	2.0	0	16007	3
2	22	5	8	27853	2429	169.52677340852097	1	0.0	1139.272696000262	0.0	7203.0	7228.0	0	1.0	1	0	1.0	0	16008	3
2	22	5	9	55164	758	169.52681969618425	1	1.0	791.867601999911	0.0	284.0		0	0.0	0	1	2.0	0	16009	2
2	22	5	10	53794	4661	169.52691228396725	0	0.0	2646.778247999464	1.0			0	0.0	1	1	2.0	0	16010	1
2	22	5	11	50755	3520	169.52695858047807	0	1.0	1955.6226920012705	0.0			0	1.0	1	0	1.0	0	16011	1
2	22	5	12	41815	553	169.52700487046968	0	1.0	1035.033153999393	0.0			0	1.0	1	0	1.0	0	16012	1
2	22	5	13	53016	6975	169.5270511675626	0	1.0	1104.3753609992564	0.0			0	1.0	1	0	1.0	0	16013	1
2	22	5	14	38669	9399	169.52709745953325	1	0.0	1202.078091999283	0.0	2964.0		0	1.0	1	0	1.0	0	16014	2
2	22	5	15	54953	5390	169.52714374824427	0	0.0	2809.6727680003823	1.0			0	0.0	1	1	2.0	0	16015	1
2	22	5	16	22100	5911	169.52719004289247	1	1.0	932.3988300002384	0.0	293.0		0	0.0	0	1	2.0	0	16016	2
2	22	5	17	32489	9959	169.52723634801805	1	1.0	1168.725577999794	0.0	8309.0		0	0.0	0	1	2.0	0	16017	2
2	22	5	18	43288	5280	169.5272826307919	0	1.0	1054.4699640013275	0.0			0	1.0	1	0	1.0	0	16018	1
2	22	5	19	63935	5625	169.52732893463687	0	0.0	981.3033989994435	0.0			0	0.0	0	1	2.0	0	16019	1
2	22	5	20	28704	4897	169.52737522451207	1	1.0	1560.214088000066	0.0	206.0		1	1.0	0	1	2.0	0	16020	2
2	22	5	21	859	8761	169.52742151985876	1	1.0	551.6888839993044	0.0	181.0		1	1.0	0	1	2.0	0	16021	2
2	22	5	22	43571	4017	169.52746780763843	1	1.0	723.660341998766	0.0	249.0	364.0	1	1.0	0	1	2.0	0	16022	3
2	22	5	23	16976	9757	169.52756039460655	1	1.0	1391.557869999815	0.0	5065.0		0	0.0	0	1	2.0	0	16023	2
2	22	5	24	17331	2467	169.5276066933293	1	0.0	1627.2300649998215	0.0	12312.0		0	1.0	1	0	1.0	0	16024	2
2	22	5	25	30510	6939	169.52765299135353	0	0.0	1069.3160539995004	0.0			0	0.0	0	1	2.0	0	16025	1
2	22	5	26	9456	3986	169.52769927773625	0	1.0	1740.9445519988367	0.0			0	1.0	1	0	1.0	0	16026	1
2	22	5	27	12237	3591	169.52774558309463	1	1.0	831.2803820008413	0.0	13912.0	14088.0	0	0.0	0	1	2.0	0	16027	3
2	22	5	28	18030	4438	169.52779187390115	0	0.0	1801.8077440010527	0.0			0	0.0	0	1	2.0	0	16028	1
2	22	5	29	23430	3606	169.5278380640084	1	1.0	759.7653249995345	0.0	356.0	382.0	0	0.0	0	1	2.0	0	16029	3
2	22	5	30	18816	5620	169.52788436575793	0	0.0	1839.4972540008891	0.0			0	0.0	0	1	2.0	0	16030	1
2	22	5	31	72383	7737	169.52793065295555	1	1.0	1523.749685000439	0.0	305.0		0	0.0	0	1	2.0	0	16031	2
2	22	5	32	40045	3214	169.527976946556	0	1.0	1821.8013410005367	0.0			0	1.0	1	0	1.0	0	16032	1
2	22	5	33	28572	3958	169.52802324946967	0	0.0	1128.2262089989672	0.0			0	0.0	0	1	2.0	0	16033	1
2	22	5	34	54093	1345	169.52806954353582	1	1.0	1288.3037060000788	0.0	8693.0		0	0.0	0	1	2.0	0	16034	2
2	22	5	35	57460	2802	169.52811583527364	1	0.0	1229.5816879995982	0.0	6933.0	7232.0	0	1.0	2	0	1.0	0	16035	3
2	22	5	36	2288	5400	169.52820841944776	1	1.0	723.6538710003515	0.0	152.0		1	1.0	0	1	2.0	0	16036	2
2	22	5	37	32773	440	169.52825471956749	1	1.0	760.3207899992412	0.0	57.0		1	1.0	0	1	2.0	0	16037	2
2	22	5	38	33271	7134	169.52830101188735	0	0.0	1110.376680999252	0.0			0	0.0	0	1	2.0	0	16038	1
2	22	5	39	40303	2944	169.52834731014443	0	0.0	984.6539770005619	0.0			0	0.0	0	1	2.0	0	16039	1
2	22	5	40	35246	1100	169.52839360386133	1	1.0	711.8446590011445	0.0	13892.0	14116.0	0	0.0	0	1	2.0	0	16040	3
2	22	5	41	31548	8997	169.5284398875665	1	1.0	947.6738110006409	0.0	65.0	9717.0	1	1.0	0	1	2.0	0	16041	3
2	22	5	42	22607	1834	169.52848618803543	1	1.0	1644.9332880001748	0.0	15330.0		0	0.0	0	1	2.0	0	16042	2
2	22	5	43	50120	8516	169.52853248280007	1	1.0	2002.308539000296	0.0	15471.0	15674.0	0	0.0	0	1	2.0	0	16043	3
2	22	5	44	40530	9620	169.5285787769826	0	0.0	2202.4073989996396	0.0			0	0.0	0	3	2.0	0	16044	1
2	22	5	45	21443	7579	169.52867136581335	1	1.0	1684.409475999928	0.0	7150.0		0	0.0	0	1	2.0	0	16045	2
2	22	5	46	29185	6149	169.52871765661985	1	1.0	1371.3938300006703	0.0	11628.0		0	0.0	0	1	2.0	0	16046	2
2	22	5	47	70744	9996	169.52876395417843	0	1.0	1939.6105790001457	0.0			0	1.0	1	0	1.0	0	16047	1
2	22	5	48	38569	8261	169.5288102396298	1	1.0	2340.405388998988	0.0	7775.0	15075.0	0	0.0	0	1	2.0	0	16048	3
2	22	5	49	37887	5500	169.52885653777048	1	1.0	614.5595279995177	0.0	70.0		1	1.0	0	2	2.0	0	16049	2
2	22	5	50	49533	4978	169.5289028364932	1	1.0	1236.641449999297	0.0	5260.0		0	0.0	0	1	2.0	0	16050	2
2	22	5	51	25349	8024	169.52894912974443	1	0.0	2702.3238229994604	1.0	7662.0		0	1.0	1	2	1.0	0	16051	2
2	22	5	52	67962	2249	169.52899541612715	1	1.0	658.0465059996641	0.0	183.0	762.0	1	1.0	0	1	2.0	0	16052	3
2	22	5	53	32177	1106	169.52904171019327	1	1.0	1003.9661940008954	0.0	5200.0	5472.0	0	0.0	0	1	2.0	0	16053	3
2	22	5	54	14799	9702	169.52913430775516	0	1.0	1672.339746999569	0.0			0	1.0	1	0	1.0	0	16054	1
2	22	5	55	40022	4608	169.52918050449807	1	1.0	952.1056070007033	0.0	620.0		0	0.0	0	1	2.0	0	16055	2
2	22	5	56	38868	2306	169.52922679611947	1	0.0	1237.1991679992789	0.0	14186.0	14226.0	0	1.0	1	0	1.0	0	16056	3
2	22	5	57	22100	5911	169.52927309053484	1	1.0	922.5582479994044	0.0	40.0	334.0	1	1.0	0	1	2.0	0	16057	3
2	22	5	58	64073	8815	169.5293193870457	0	0.0	2101.786414001253	0.0			0	0.0	0	1	2.0	0	16058	1
2	22	5	59	2731	4138	169.52936568134464	0	0.0	1601.6131659998791	0.0			0	0.0	0	1	2.0	0	16059	1
2	22	5	60	68473	8613	169.5294119748287	1	1.0	2129.5173700000305	0.0	1852.0		0	0.0	0	1	2.0	0	16060	2
2	22	5	61	12052	6177	169.52945826307405	0	0.0	2076.7018229998935	0.0			0	0.0	0	1	2.0	0	16061	1
2	22	5	62	31090	8970	169.52950456331018	0	0.0	2124.1189899992605	0.0			0	0.0	0	1	2.0	0	16062	1
2	22	5	63	6491	8720	169.52955085108988	1	1.0	1331.6932139987327	0.0	10479.0		0	0.0	0	1	2.0	0	16063	2
2	22	6	1	53016	6975	169.53090137278195	1	1.0	658.8666879997618	0.0	50.0		1	1.0	0	1	2.0	0	16064	2
2	22	6	2	859	8761	169.53094767720904	1	1.0	578.6801220001507	0.0	43.0	225.0	1	1.0	0	1	2.0	0	16065	3
2	22	6	3	27114	8885	169.5309939680155	1	1.0	1760.2486820014747	0.0	150.0		1	1.0	0	1	2.0	0	16066	2
2	22	6	4	31476	7157	169.53104027127847	1	0.0	2022.1510470000796	0.0	11284.0		0	1.0	1	0	1.0	0	16067	2
2	22	6	5	2145	8487	169.53108655905817	1	1.0	501.40503300099226	0.0	222.0	623.0	1	1.0	0	1	2.0	0	16068	3
2	22	6	6	4700	8316	169.5311328601092	1	1.0	644.3878459995176	0.0	199.0	488.0	1	1.0	0	1	2.0	0	16069	3
2	22	6	7	30839	5576	169.5311791447457	1	1.0	655.7591760010837	0.0	112.0		1	1.0	0	1	2.0	0	16070	2
2	22	6	8	11472	3799	169.5312254432356	1	1.0	862.1062350011924	0.0	6065.0	15865.0	0	0.0	0	1	2.0	0	16071	3
2	22	6	9	10536	2881	169.53127173217945	1	1.0	1679.7926849994835	0.0	9502.0	12073.0	0	0.0	0	1	2.0	0	16072	3
2	22	6	10	4137	5076	169.5313643194968	0	1.0	1831.0175739989063	0.0			0	1.0	1	0	1.0	0	16073	1
2	22	6	11	71421	6153	169.53141062089708	1	1.0	572.2210059993813	0.0	238.0	327.0	1	1.0	0	1	2.0	0	16074	3
2	22	6	12	9097	3038	169.53145690856036	1	1.0	624.4040000001405	0.0	267.0	407.0	1	1.0	0	1	2.0	0	16075	3
2	22	6	13	18320	3108	169.53150320542045	0	1.0	1902.9978569997184	0.0			0	1.0	1	0	1.0	0	16076	1
2	22	6	14	46771	5058	169.5315495012328	1	1.0	1463.9764229996215	0.0	7353.0		0	0.0	0	1	2.0	0	16077	2
2	22	6	15	44443	9279	169.53159579983912	1	1.0	1131.4119790004042	0.0	2433.0	3674.0	0	0.0	0	1	2.0	0	16078	3
2	22	6	16	43809	5271	169.53164198901504	1	0.0	743.6343210010817	0.0	599.0		0	1.0	3	0	1.0	0	16079	2
2	22	6	17	50854	2083	169.53168828214984	0	0.0	1289.5235660016624	0.0			0	0.0	0	1	2.0	0	16080	1
2	22	6	18	16403	3576	169.5317345771473	1	1.0	590.1868330001889	0.0	198.0	430.0	1	1.0	0	1	2.0	0	16081	3
2	22	6	19	24284	4852	169.5317808712134	1	1.0	785.0799030002236	0.0	277.0	575.0	1	1.0	0	1	2.0	0	16082	3
2	22	6	20	27025	1016	169.5318734580651	0	1.0	1555.7525290005287	0.0			0	1.0	1	0	1.0	0	16083	1
2	22	6	21	22607	1834	169.53191975445952	1	1.0	766.4357089997793	0.0	41.0	15372.0	1	1.0	0	1	2.0	0	16084	3
2	22	6	22	39132	5551	169.53196604805999	1	1.0	671.0343120012112	0.0	118.0	657.0	1	1.0	0	2	2.0	0	16085	3
2	22	6	23	58354	1131	169.5320123444544	0	0.0	2202.996478999921	1.0			0	0.0	1	1	2.0	0	16086	1
2	22	6	24	33907	453	169.5320586360758	0	1.0	2074.6656629999047	0.0			0	1.0	1	0	1.0	0	16087	1
2	22	6	25	36152	3315	169.53210492851213	1	1.0	1505.99545499972	0.0	1418.0		0	0.0	0	1	2.0	0	16088	2
2	22	6	26	50701	6658	169.53215122199617	1	1.0	2874.4669480001903	1.0	820.0	7710.0	0	0.0	1	1	2.0	0	16089	3
2	22	6	27	14899	181	169.53219751815777	1	0.0	1001.601533000212	0.0	5955.0	6570.0	0	1.0	1	0	1.0	0	16090	3
2	22	6	28	24770	3000	169.5322438123403	1	1.0	817.2620379991714	0.0	3895.0	4006.0	0	0.0	0	1	2.0	0	16091	3
2	22	6	29	52152	2515	169.53229010663927	1	1.0	701.8088859986165	0.0	308.0	6899.0	1	1.0	0	1	2.0	0	16092	3
2	22	6	30	27281	7429	169.53238269407302	1	0.0	2274.58556000056	0.0	9632.0		0	1.0	1	0	1.0	0	16093	2
2	22	6	31	52047	8304	169.53242898976896	1	0.0	2049.7890719998395	0.0	2347.0	7961.0	0	1.0	1	0	1.0	0	16094	3
2	22	6	32	69156	4178	169.53247528732754	1	1.0	801.3630810000903	0.0	375.0		0	0.0	0	1	2.0	0	16095	2
2	22	6	33	15460	7006	169.53252157545649	1	1.0	640.1083370001288	0.0	145.0	377.0	1	1.0	0	1	2.0	0	16096	3
